timestamp_utc,context,attempt,requested_url,status_code,content_type,response_bytes,elapsed_seconds,response_preview,outcome
2026-08-17T00:45:31.439779+00:00,caltech:2019-09-10:2019-09-17:page8,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2010%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=8",200,application/json,17353,0.238682234999942,"{""_items"": [{""_id"": ""5d8d5821f9af8b2ac272ab38"", ""userInputs"": [{""userID"": 1274, ""milesRequested"": 50, ""WhPerMile"": 400, ""minutesAvailable"": 234, ""modifiedAt"": ""Tue, 10 Sep 2019 18:25:18 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 10 Sep 2019 22:17:12 GMT"", ""kWhRequested"": 20.0}], ""use",success
2026-08-17T00:45:31.919682+00:00,caltech:2019-09-10:2019-09-17:page9,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2010%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=9",200,application/json,5903,0.2205381009998746,"{""_items"": [{""_id"": ""5d8c06a3f9af8b21324108db"", ""userInputs"": [{""userID"": 1473, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 129, ""modifiedAt"": ""Tue, 10 Sep 2019 02:31:16 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 10 Sep 2019 04:40:05 GMT"", ""kWhRequested"": 8.0}, {""user",success
2026-08-17T00:45:33.717203+00:00,caltech:2019-09-17:2019-09-24:page1,1,https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E%3D%22Tue%2C+17+Sep+2019+00%3A00%3A00+GMT%22+and+connectionTime%3C%22Tue%2C+24+Sep+2019+00%3A00%3A00+GMT%22+and+kWhDelivered%3E%3D0.0&sort=-connectionTime,200,application/json,17128,0.7923719750006057,"{""_items"": [{""_id"": ""5d9e7ba6f9af8b6114d7fa00"", ""userInputs"": [{""userID"": 3577, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 210, ""modifiedAt"": ""Mon, 23 Sep 2019 21:38:03 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 24 Sep 2019 01:08:04 GMT"", ""kWhRequested"": 8.0}], ""user",success
2026-08-17T00:45:34.519632+00:00,caltech:2019-09-17:2019-09-24:page2,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=2",200,application/json,16882,0.5438679839999168,"{""_items"": [{""_id"": ""5d9e7ba6f9af8b6114d7f9e7"", ""userInputs"": [{""userID"": 818, ""milesRequested"": 140, ""WhPerMile"": 250, ""minutesAvailable"": 471, ""modifiedAt"": ""Mon, 23 Sep 2019 15:50:47 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 23 Sep 2019 23:40:59 GMT"", ""kWhRequested"": 35.0}], ""use",success
2026-08-17T00:45:35.213671+00:00,caltech:2019-09-17:2019-09-24:page3,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=3",200,application/json,18283,0.43826976499985904,"{""_items"": [{""_id"": ""5d9a8722f9af8b557c6d50e2"", ""userInputs"": [{""userID"": 1202, ""milesRequested"": 38, ""WhPerMile"": 400, ""minutesAvailable"": 173, ""modifiedAt"": ""Fri, 20 Sep 2019 20:56:07 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 20 Sep 2019 23:46:07 GMT"", ""kWhRequested"": 15.2}], ""use",success
2026-08-17T00:45:35.777132+00:00,caltech:2019-09-17:2019-09-24:page4,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=4",200,application/json,16645,0.30990143999952124,"{""_items"": [{""_id"": ""5d9a8722f9af8b557c6d50c9"", ""userInputs"": [{""userID"": 1272, ""milesRequested"": 30, ""WhPerMile"": 600, ""minutesAvailable"": 293, ""modifiedAt"": ""Fri, 20 Sep 2019 15:56:20 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 20 Sep 2019 20:45:47 GMT"", ""kWhRequested"": 18.0}], ""use",success
2026-08-17T00:45:36.258010+00:00,caltech:2019-09-17:2019-09-24:page5,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=5",200,application/json,17148,0.22435077099999035,"{""_items"": [{""_id"": ""5d9935a8f9af8b5188e12fbf"", ""userInputs"": [{""userID"": 567, ""milesRequested"": 20, ""WhPerMile"": 333, ""minutesAvailable"": 441, ""modifiedAt"": ""Thu, 19 Sep 2019 16:34:19 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 19 Sep 2019 23:54:36 GMT"", ""kWhRequested"": 6.66}], ""user",success
2026-08-17T00:45:36.741730+00:00,caltech:2019-09-17:2019-09-24:page6,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=6",200,application/json,16425,0.22477360099946964,"{""_items"": [{""_id"": ""5d97e41ff9af8b4d3988f077"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_89_25_2019-09-18 22:58:09.501891"", ""stationID"": ""2-39-89-25"", ""spaceID"": ""CA-315"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Wed, 18 Sep 2019 22:58:09 GMT"", ""disconnectTime"": ""Thu, ",success
2026-08-17T00:45:37.385360+00:00,caltech:2019-09-17:2019-09-24:page7,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=7",200,application/json,18722,0.39092551700014155,"{""_items"": [{""_id"": ""5d97e41ff9af8b4d3988f05e"", ""userInputs"": [{""userID"": 431, ""milesRequested"": 40, ""WhPerMile"": 300, ""minutesAvailable"": 153, ""modifiedAt"": ""Wed, 18 Sep 2019 15:52:43 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 18 Sep 2019 18:24:58 GMT"", ""kWhRequested"": 12.0}], ""user",success
2026-08-17T00:45:37.867760+00:00,caltech:2019-09-17:2019-09-24:page8,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2017%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=8",200,application/json,16011,0.22433051400003023,"{""_items"": [{""_id"": ""5d9692a3f9af8b492abf4933"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_90_440_2019-09-17 17:11:03.791714"", ""stationID"": ""2-39-90-440"", ""spaceID"": ""CA-500"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Tue, 17 Sep 2019 17:11:04 GMT"", ""disconnectTime"": ""Wed",success
2026-08-17T00:45:39.506206+00:00,caltech:2019-09-24:2019-10-01:page1,1,https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E%3D%22Tue%2C+24+Sep+2019+00%3A00%3A00+GMT%22+and+connectionTime%3C%22Tue%2C+01+Oct+2019+00%3A00%3A00+GMT%22+and+kWhDelivered%3E%3D0.0&sort=-connectionTime,200,application/json,17846,0.628799070000241,"{""_items"": [{""_id"": ""5da7b61bf9af8b0462eadca1"", ""userInputs"": [{""userID"": 1366, ""milesRequested"": 20, ""WhPerMile"": 600, ""minutesAvailable"": 242, ""modifiedAt"": ""Mon, 30 Sep 2019 21:55:37 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Oct 2019 01:57:21 GMT"", ""kWhRequested"": 12.0}], ""use",success
2026-08-17T00:45:40.194879+00:00,caltech:2019-09-24:2019-10-01:page2,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=2",200,application/json,17132,0.43144161100008205,"{""_items"": [{""_id"": ""5da6648ef9af8b7dc30f7f8b"", ""userInputs"": [{""userID"": 3751, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 60, ""modifiedAt"": ""Sun, 29 Sep 2019 23:25:51 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 30 Sep 2019 00:25:34 GMT"", ""kWhRequested"": 8.0}, {""userI",success
2026-08-17T00:45:40.856766+00:00,caltech:2019-09-24:2019-10-01:page3,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=3",200,application/json,16655,0.40657304100022884,"{""_items"": [{""_id"": ""5da3c1a0f9af8b75a2759f47"", ""userInputs"": [{""userID"": 1222, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 72, ""modifiedAt"": ""Fri, 27 Sep 2019 18:53:32 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 27 Sep 2019 20:04:09 GMT"", ""kWhRequested"": 8.0}], ""userI",success
2026-08-17T00:45:41.519146+00:00,caltech:2019-09-24:2019-10-01:page4,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=4",200,application/json,17128,0.40704585399998905,"{""_items"": [{""_id"": ""5da27021f9af8b7195641d8d"", ""userInputs"": [{""userID"": 1108, ""milesRequested"": 50, ""WhPerMile"": 400, ""minutesAvailable"": 232, ""modifiedAt"": ""Fri, 27 Sep 2019 01:36:56 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 27 Sep 2019 05:28:55 GMT"", ""kWhRequested"": 20.0}], ""use",success
2026-08-17T00:45:42.215413+00:00,caltech:2019-09-24:2019-10-01:page5,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=5",200,application/json,17342,0.43667394900057843,"{""_items"": [{""_id"": ""5da27021f9af8b7195641d74"", ""userInputs"": [{""userID"": 712, ""milesRequested"": 30, ""WhPerMile"": 600, ""minutesAvailable"": 413, ""modifiedAt"": ""Thu, 26 Sep 2019 15:51:53 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 26 Sep 2019 22:42:59 GMT"", ""kWhRequested"": 18.0}], ""user",success
2026-08-17T00:45:42.876633+00:00,caltech:2019-09-24:2019-10-01:page6,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=6",200,application/json,16888,0.4004517030007264,"{""_items"": [{""_id"": ""5da11ea0f9af8b6dc9d28264"", ""userInputs"": [{""userID"": 1082, ""milesRequested"": 40, ""WhPerMile"": 400, ""minutesAvailable"": 291, ""modifiedAt"": ""Wed, 25 Sep 2019 17:53:08 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 25 Sep 2019 22:43:36 GMT"", ""kWhRequested"": 16.0}], ""use",success
2026-08-17T00:45:43.540643+00:00,caltech:2019-09-24:2019-10-01:page7,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=7",200,application/json,17121,0.40598769999996875,"{""_items"": [{""_id"": ""5d9fcd1ff9af8b68338a59c8"", ""userInputs"": [{""userID"": 248, ""milesRequested"": 40, ""WhPerMile"": 250, ""minutesAvailable"": 81, ""modifiedAt"": ""Wed, 25 Sep 2019 02:05:00 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 25 Sep 2019 03:07:51 GMT"", ""kWhRequested"": 10.0}], ""userI",success
2026-08-17T00:45:44.021425+00:00,caltech:2019-09-24:2019-10-01:page8,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2024%20Sep%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=8",200,application/json,5641,0.22078737700030615,"{""_items"": [{""_id"": ""5d9fcd1ff9af8b68338a59af"", ""userInputs"": [{""userID"": 676, ""milesRequested"": 60, ""WhPerMile"": 364, ""minutesAvailable"": 720, ""modifiedAt"": ""Tue, 24 Sep 2019 14:53:13 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 25 Sep 2019 02:52:48 GMT"", ""kWhRequested"": 21.84}], ""use",success
2026-08-17T00:45:45.676459+00:00,caltech:2019-10-01:2019-10-08:page1,1,https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E%3D%22Tue%2C+01+Oct+2019+00%3A00%3A00+GMT%22+and+connectionTime%3C%22Tue%2C+08+Oct+2019+00%3A00%3A00+GMT%22+and+kWhDelivered%3E%3D0.0&sort=-connectionTime,200,application/json,18291,0.6454011109999556,"{""_items"": [{""_id"": ""5db0f09ff9af8b20d140089f"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_125_21_2019-10-07 23:45:03.010336"", ""stationID"": ""2-39-125-21"", ""spaceID"": ""CA-311"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Mon, 07 Oct 2019 23:45:03 GMT"", ""disconnectTime"": ""Tue",success
2026-08-17T00:45:46.335027+00:00,caltech:2019-10-01:2019-10-08:page2,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=2",200,application/json,17588,0.401613334999638,"{""_items"": [{""_id"": ""5db0f09ff9af8b20d1400886"", ""userInputs"": [{""userID"": 1470, ""milesRequested"": 100, ""WhPerMile"": 292, ""minutesAvailable"": 428, ""modifiedAt"": ""Mon, 07 Oct 2019 15:45:04 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 07 Oct 2019 22:52:40 GMT"", ""kWhRequested"": 29.2}], ""us",success
2026-08-17T00:45:46.989199+00:00,caltech:2019-10-01:2019-10-08:page3,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=3",200,application/json,16899,0.40020184100012557,"{""_items"": [{""_id"": ""5dacfc1cf9af8b14cf641f2b"", ""userInputs"": [{""userID"": 1082, ""milesRequested"": 40, ""WhPerMile"": 400, ""minutesAvailable"": 291, ""modifiedAt"": ""Fri, 04 Oct 2019 19:34:35 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 05 Oct 2019 00:25:19 GMT"", ""kWhRequested"": 16.0}], ""use",success
2026-08-17T00:45:47.648511+00:00,caltech:2019-10-01:2019-10-08:page4,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=4",200,application/json,16416,0.4047101300002396,"{""_items"": [{""_id"": ""5dabaaa2f9af8b10bee0b2eb"", ""userInputs"": [{""userID"": 1263, ""milesRequested"": 90, ""WhPerMile"": 250, ""minutesAvailable"": 115, ""modifiedAt"": ""Fri, 04 Oct 2019 03:24:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 04 Oct 2019 05:17:50 GMT"", ""kWhRequested"": 22.5}], ""use",success
2026-08-17T00:45:48.313739+00:00,caltech:2019-10-01:2019-10-08:page5,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=5",200,application/json,16423,0.411281766000684,"{""_items"": [{""_id"": ""5dabaaa2f9af8b10bee0b2d2"", ""userInputs"": [{""userID"": 1104, ""milesRequested"": 150, ""WhPerMile"": 250, ""minutesAvailable"": 436, ""modifiedAt"": ""Thu, 03 Oct 2019 15:59:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 03 Oct 2019 23:15:13 GMT"", ""kWhRequested"": 37.5}], ""us",success
2026-08-17T00:45:48.972022+00:00,caltech:2019-10-01:2019-10-08:page6,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=6",200,application/json,16422,0.4044415049993404,"{""_items"": [{""_id"": ""5daa5938f9af8b0c8daeb4bc"", ""userInputs"": [{""userID"": 1001, ""milesRequested"": 20, ""WhPerMile"": 600, ""minutesAvailable"": 129, ""modifiedAt"": ""Wed, 02 Oct 2019 17:52:11 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 02 Oct 2019 20:01:12 GMT"", ""kWhRequested"": 12.0}], ""use",success
2026-08-17T00:45:49.626150+00:00,caltech:2019-10-01:2019-10-08:page7,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=7",200,application/json,17592,0.39890990699950635,"{""_items"": [{""_id"": ""5da907a5f9af8b086195c3a0"", ""userInputs"": [{""userID"": 838, ""milesRequested"": 60, ""WhPerMile"": 433, ""minutesAvailable"": 377, ""modifiedAt"": ""Wed, 02 Oct 2019 00:36:43 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 02 Oct 2019 06:53:37 GMT"", ""kWhRequested"": 25.98}, {""use",success
2026-08-17T00:45:50.106450+00:00,caltech:2019-10-01:2019-10-08:page8,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2001%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=8",200,application/json,10711,0.2238904680007181,"{""_items"": [{""_id"": ""5da907a5f9af8b086195c387"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_78_367_2019-10-01 16:44:20.955985"", ""stationID"": ""2-39-78-367"", ""spaceID"": ""CA-494"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Tue, 01 Oct 2019 16:44:21 GMT"", ""disconnectTime"": ""Wed",success
2026-08-17T00:45:51.843514+00:00,caltech:2019-10-08:2019-10-15:page1,1,https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E%3D%22Tue%2C+08+Oct+2019+00%3A00%3A00+GMT%22+and+connectionTime%3C%22Tue%2C+15+Oct+2019+00%3A00%3A00+GMT%22+and+kWhDelivered%3E%3D0.0&sort=-connectionTime,200,application/json,18056,0.7298139410004296,"{""_items"": [{""_id"": ""5dba2b1df9af8b58a41a5f94"", ""userInputs"": [{""userID"": 1272, ""milesRequested"": 60, ""WhPerMile"": 600, ""minutesAvailable"": 293, ""modifiedAt"": ""Mon, 14 Oct 2019 23:30:40 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 15 Oct 2019 04:23:39 GMT"", ""kWhRequested"": 36.0}, {""use",success
2026-08-17T00:45:52.488194+00:00,caltech:2019-10-08:2019-10-15:page2,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=2",200,application/json,17568,0.38629356900037237,"{""_items"": [{""_id"": ""5dba2b1df9af8b58a41a5f7b"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_79_378_2019-10-14 15:56:48.748788"", ""stationID"": ""2-39-79-378"", ""spaceID"": ""CA-326"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Mon, 14 Oct 2019 15:56:49 GMT"", ""disconnectTime"": ""Mon",success
2026-08-17T00:45:53.175600+00:00,caltech:2019-10-08:2019-10-15:page3,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=3",200,application/json,19647,0.4325188819993855,"{""_items"": [{""_id"": ""5db78810f9af8b4eed23b2df"", ""userInputs"": [{""userID"": 291, ""milesRequested"": 140, ""WhPerMile"": 250, ""minutesAvailable"": 248, ""modifiedAt"": ""Sat, 12 Oct 2019 16:50:19 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 12 Oct 2019 20:58:19 GMT"", ""kWhRequested"": 35.0}, {""use",success
2026-08-17T00:45:53.819685+00:00,caltech:2019-10-08:2019-10-15:page4,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=4",200,application/json,24513,0.38523880499997176,"{""_items"": [{""_id"": ""5db6369ef9af8b4b0292e258"", ""userInputs"": [{""userID"": 2213, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 60, ""modifiedAt"": ""Fri, 11 Oct 2019 16:13:23 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 11 Oct 2019 17:13:17 GMT"", ""kWhRequested"": 8.0}, {""userI",success
2026-08-17T00:45:54.333906+00:00,caltech:2019-10-08:2019-10-15:page5,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=5",200,application/json,16196,0.2568870679997417,"{""_items"": [{""_id"": ""5db4e520f9af8b470bd883cd"", ""userInputs"": [{""userID"": 69, ""milesRequested"": 100, ""WhPerMile"": 400, ""minutesAvailable"": 383, ""modifiedAt"": ""Thu, 10 Oct 2019 18:04:11 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 11 Oct 2019 00:26:55 GMT"", ""kWhRequested"": 40.0}], ""user",success
2026-08-17T00:45:54.987752+00:00,caltech:2019-10-08:2019-10-15:page6,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=6",200,application/json,18729,0.3970589509999627,"{""_items"": [{""_id"": ""5db393a3f9af8b42def4987d"", ""userInputs"": [{""userID"": 2069, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 60, ""modifiedAt"": ""Thu, 10 Oct 2019 01:58:45 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 10 Oct 2019 02:58:14 GMT"", ""kWhRequested"": 8.0}, {""userI",success
2026-08-17T00:45:55.640201+00:00,caltech:2019-10-08:2019-10-15:page7,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=7",200,application/json,18272,0.3969004640002822,"{""_items"": [{""_id"": ""5db393a3f9af8b42def49864"", ""userInputs"": [{""userID"": 1364, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 60, ""modifiedAt"": ""Wed, 09 Oct 2019 16:09:44 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 09 Oct 2019 17:09:29 GMT"", ""kWhRequested"": 8.0}], ""userI",success
2026-08-17T00:45:56.127141+00:00,caltech:2019-10-08:2019-10-15:page8,1,"https://ev.caltech.edu/api/v1/sessions/caltech?where=connectionTime%3E=%22Tue,%2008%20Oct%202019%2000:00:00%20GMT%22%20and%20connectionTime%3C%22Tue,%2015%20Oct%202019%2000:00:00%20GMT%22%20and%20kWhDelivered%3E=0.0&sort=-connectionTime&page=8",200,application/json,15721,0.23097991899976478,"{""_items"": [{""_id"": ""5db24220f9af8b252acc2489"", ""userInputs"": null, ""userID"": null, ""sessionID"": ""2_39_78_363_2019-10-08 17:55:41.504879"", ""stationID"": ""2-39-78-363"", ""spaceID"": ""CA-320"", ""siteID"": ""0002"", ""clusterID"": ""0039"", ""connectionTime"": ""Tue, 08 Oct 2019 17:55:41 GMT"", ""disconnectTime"": ""Tue",success
